unit,attribute,category,reference_count,seed_count,reference_share,seed_share,abs_pp_diff,target_provenance,smoothing_mode
household,period_built,1946_to_1960,190.0,2178.0,0.35514018691588783,0.2527855153203343,10.235467159555355,direct_da,direct
household,period_built,1961_to_1970,40.0,1297.0,0.07476635514018691,0.1505338904363974,7.576753529621048,direct_da,direct
household,period_built,1971_to_1980,40.0,1257.0,0.07476635514018691,0.14589136490250695,7.112500976232004,direct_da,direct
household,period_built,1981_to_1990,20.0,526.0,0.037383177570093455,0.06104921077065924,2.366603320056578,direct_da,direct
household,period_built,1991_to_1995,20.0,336.0,0.037383177570093455,0.03899721448467967,0.16140369145862116,direct_da,direct
household,period_built,1996_to_2000,20.0,296.0,0.037383177570093455,0.034354688950789226,0.3028488619304229,direct_da,direct
household,period_built,2001_to_2005,15.0,65.0,0.028037383177570093,0.0075441039925719594,2.0493279184998134,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,125.0,4582.0,0.43859649122807015,0.5318012999071495,9.320480867907937,direct_da,direct
household,dwelling_condition,minor_repairs,125.0,3225.0,0.43859649122807015,0.37430362116991645,6.429287005815371,direct_da,direct
household,dwelling_condition,major_repairs,35.0,809.0,0.12280701754385964,0.09389507892293407,2.8911938620925572,direct_da,direct
household,core_housing_need,not_in_core_need,260.0,7582.0,0.9285714285714286,0.9145958986731001,1.397552989832851,direct_da,direct
household,core_housing_need,in_core_need,20.0,708.0,0.07142857142857142,0.08540410132689988,1.3975529898328454,direct_da,direct
person,sex,female,260.0,7792.0,0.5306122448979592,0.5012221793387367,2.9390065559222522,direct_da,direct
person,sex,male,230.0,7754.0,0.46938775510204084,0.49877782066126336,2.9390065559222522,direct_da,direct
person,age_group,0_to_4,25.0,1298.0,0.05102040816326531,0.08349414640421973,3.2473738240954426,direct_da,direct
person,age_group,5_to_14,40.0,1377.0,0.08163265306122448,0.08857583944423003,0.6943186383005548,direct_da,direct
person,age_group,15_to_24,45.0,2105.0,0.09183673469387756,0.13540460568635018,4.356787099247263,direct_da,direct
person,age_group,25_to_34,125.0,4423.0,0.25510204081632654,0.2845104850122218,2.940844419589528,direct_da,direct
person,age_group,35_to_39,55.0,1502.0,0.11224489795918367,0.09661649298855012,1.5628404970633558,direct_da,direct
person,age_group,40_to_44,55.0,1368.0,0.11224489795918367,0.08799691238903898,2.4247985570144697,direct_da,direct
person,age_group,45_to_49,30.0,865.0,0.061224489795918366,0.05564132252669497,0.5583167269223394,direct_da,direct
person,age_group,50_to_54,30.0,1009.0,0.061224489795918366,0.06490415540975171,0.3679665613833344,direct_da,direct
person,age_group,55_to_59,20.0,958.0,0.04081632653061224,0.06162356876366911,2.080724223305687,direct_da,direct
person,age_group,60_to_64,25.0,641.0,0.05102040816326531,0.04123247137527338,0.9787936787991925,direct_da,direct
person,age_group,65_to_69,20.0,0.0,0.04081632653061224,0.0,4.081632653061225,direct_da,direct
person,age_group,70_to_74,15.0,0.0,0.030612244897959183,0.0,3.061224489795918,direct_da,direct
person,age_group,75_to_79,5.0,0.0,0.01020408163265306,0.0,1.0204081632653061,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,40.0,1285.0,0.16,0.14914113277623026,1.0858867223769746,direct_da,direct
household,household_type,couple_without_children,65.0,1928.0,0.26,0.22376973073351902,3.6230269266480986,direct_da,direct
household,household_type,one_parent,15.0,415.0,0.06,0.04816620241411328,1.183379758588672,direct_da,direct
household,household_type,one_person,110.0,4401.0,0.44,0.5107938718662952,7.079387186629521,direct_da,direct
household,household_type,other,20.0,587.0,0.08,0.06812906220984215,1.1870937790157854,direct_da,direct
household,household_size,1,110.0,4401.0,0.44,0.5107938718662952,7.079387186629521,direct_da,direct
household,household_size,2,81.0,2597.0,0.324,0.30141597028783657,2.2584029712163445,direct_da,direct
household,household_size,3,33.0,802.0,0.132,0.09308263695450325,3.8917363045496756,direct_da,direct
household,household_size,4,15.0,596.0,0.06,0.06917363045496751,0.917363045496751,direct_da,direct
household,household_size,5plus,11.0,220.0,0.044,0.0255338904363974,1.8466109563602597,direct_da,direct
person,education_level,no_certificate_or_diploma,0.0,346.0,0.0,0.032138212892439164,3.213821289243916,direct_da,direct
person,education_level,high_school_or_equivalent,20.0,1196.0,0.057971014492753624,0.1110904699981423,5.3119455505388675,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,325.0,9224.0,0.9420289855072463,0.8567713171094186,8.525766839782777,direct_da,direct
person,labour_force_status,employed,335.0,9010.0,0.8072289156626506,0.7000233082122601,10.720560745039053,direct_da,direct
person,labour_force_status,unemployed,25.0,1039.0,0.060240963855421686,0.08072410846088104,2.048314460545936,direct_da,direct
person,labour_force_status,not_in_labour_force,55.0,2822.0,0.13253012048192772,0.21925258332685882,8.67224628449311,direct_da,direct
person,household_income,lt_20k,75.0,2177.0,0.18072289156626506,0.16913992696760158,1.158296459866348,direct_da,direct
person,household_income,20k_to_59k,210.0,7248.0,0.5060240963855421,0.5631264082044907,5.710231181894853,direct_da,direct
person,household_income,60k_to_99k,95.0,2499.0,0.2289156626506024,0.1941574081267967,3.4758254523805707,direct_da,direct
person,household_income,100k_plus,35.0,947.0,0.08433734939759036,0.07357625670111102,1.0761092696479333,direct_da,direct
household,tenure,owner,110.0,2381.0,0.43137254901960786,0.2763463324048282,15.502621661477967,direct_da,direct
household,tenure,renter_or_band,145.0,6235.0,0.5686274509803921,0.7236536675951718,15.502621661477967,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,250.0,8157.0,1.0,0.9470567746429815,5.294322535701845,direct_da,direct
household,dwelling_type,other_dwelling,0.0,449.0,0.0,0.052130500406362475,5.213050040636247,direct_da,direct
person,citizenship_status,canadian_citizen,410.0,12751.0,0.8282828282828283,0.8270740092106117,0.12088190722165937,direct_da,direct
person,citizenship_status,not_canadian_citizen,85.0,2666.0,0.1717171717171717,0.17292599078938833,0.12088190722166214,direct_da,direct
person,immigrant_status,non_immigrant,310.0,10620.0,0.6262626262626263,0.688849970811442,6.258734454881565,direct_da,direct
person,immigrant_status,immigrant,130.0,3273.0,0.26262626262626265,0.21229811247324382,5.032815015301884,direct_da,direct
person,immigrant_status,non_permanent_resident,55.0,1524.0,0.1111111111111111,0.09885191671531426,1.225919439579684,direct_da,direct
person,commute_mode,private_vehicle,65.0,0.0,0.37142857142857144,0.0,37.142857142857146,direct_da,direct
person,commute_mode,public_transit,50.0,1556.0,0.2857142857142857,0.9835651074589128,69.78508217446272,direct_da,direct
person,commute_mode,active_transport,60.0,0.0,0.34285714285714286,0.0,34.285714285714285,direct_da,direct
person,commute_mode,other_method,0.0,26.0,0.0,0.01643489254108723,1.643489254108723,direct_da,direct
person,commute_duration,lt_15_min,30.0,1397.0,0.16666666666666666,0.24448722436121806,7.78205576945514,direct_da,direct
person,commute_duration,15_to_29_min,70.0,2281.0,0.3888888888888889,0.3991949597479874,1.0306070859098515,direct_da,direct
person,commute_duration,30_to_44_min,50.0,1678.0,0.2777777777777778,0.2936646832341617,1.5886905456383937,direct_da,direct
person,commute_duration,45_to_59_min,15.0,358.0,0.08333333333333333,0.06265313265663283,2.0680200676700498,direct_da,direct
person,commute_duration,60_plus_min,15.0,0.0,0.08333333333333333,0.0,8.333333333333332,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,95.0,3529.0,0.36538461538461536,0.40958681522748375,4.420219984286838,direct_da,direct
household,bedrooms,2_bedrooms,120.0,3018.0,0.46153846153846156,0.3502785515320334,11.125991000642815,direct_da,direct
household,bedrooms,3_bedrooms,25.0,1729.0,0.09615384615384616,0.2006731662024141,10.451932004856793,direct_da,direct
household,bedrooms,4plus_bedrooms,20.0,340.0,0.07692307692307693,0.03946146703806871,3.746160988500822,direct_da,direct
household,period_built,1945_or_before,205.0,2422.0,0.4019607843137255,0.2811049210770659,12.085586323665959,direct_da,direct
household,period_built,1946_to_1960,205.0,2178.0,0.4019607843137255,0.2527855153203343,14.917526899339123,direct_da,direct
household,period_built,1961_to_1970,50.0,1297.0,0.09803921568627451,0.1505338904363974,5.249467475012288,direct_da,direct
household,period_built,1971_to_1980,50.0,1257.0,0.09803921568627451,0.14589136490250695,4.785214921623244,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,0.0,336.0,0.0,0.03899721448467967,3.8997214484679668,direct_da,direct
household,period_built,1996_to_2000,0.0,296.0,0.0,0.034354688950789226,3.4354688950789227,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,122.0,4582.0,0.46923076923076923,0.5318012999071495,6.257053067638029,direct_da,direct
household,dwelling_condition,minor_repairs,123.0,3225.0,0.47307692307692306,0.37430362116991645,9.877330190700661,direct_da,direct
household,dwelling_condition,major_repairs,15.0,809.0,0.057692307692307696,0.09389507892293407,3.620277123062637,direct_da,direct
household,core_housing_need,not_in_core_need,230.0,7582.0,1.0,0.9145958986731001,8.54041013268999,direct_da,direct
household,core_housing_need,in_core_need,0.0,708.0,0.0,0.08540410132689988,8.540410132689988,direct_da,direct
person,sex,female,235.0,7792.0,0.5,0.5012221793387367,0.12221793387366953,direct_da,direct
person,sex,male,235.0,7754.0,0.5,0.49877782066126336,0.12221793387366398,direct_da,direct
person,age_group,0_to_4,20.0,1298.0,0.0425531914893617,0.08349414640421973,4.094095491485803,direct_da,direct
person,age_group,5_to_14,35.0,1377.0,0.07446808510638298,0.08857583944423003,1.4107754337847056,direct_da,direct
person,age_group,15_to_24,65.0,2105.0,0.13829787234042554,0.13540460568635018,0.2893266654075355,direct_da,direct
person,age_group,25_to_34,150.0,4423.0,0.3191489361702128,0.2845104850122218,3.4638451157990966,direct_da,direct
person,age_group,35_to_39,40.0,1502.0,0.0851063829787234,0.09661649298855012,1.1510110009826713,direct_da,direct
person,age_group,40_to_44,45.0,1368.0,0.09574468085106383,0.08799691238903898,0.7747768462024851,direct_da,direct
person,age_group,45_to_49,20.0,865.0,0.0425531914893617,0.05564132252669497,1.308813103733327,direct_da,direct
person,age_group,50_to_54,20.0,1009.0,0.0425531914893617,0.06490415540975171,2.235096392039001,direct_da,direct
person,age_group,55_to_59,15.0,958.0,0.031914893617021274,0.06162356876366911,2.970867514664784,direct_da,direct
person,age_group,60_to_64,15.0,641.0,0.031914893617021274,0.04123247137527338,0.9317577758252107,direct_da,direct
person,age_group,65_to_69,20.0,0.0,0.0425531914893617,0.0,4.25531914893617,direct_da,direct
person,age_group,70_to_74,15.0,0.0,0.031914893617021274,0.0,3.1914893617021276,direct_da,direct
person,age_group,75_to_79,10.0,0.0,0.02127659574468085,0.0,2.127659574468085,direct_da,direct
person,age_group,80_to_84,0.0,0.0,0.0,0.0,0.0,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,35.0,1285.0,0.14893617021276595,0.14914113277623026,0.020496256346430597,direct_da,direct
household,household_type,couple_without_children,45.0,1928.0,0.19148936170212766,0.22376973073351902,3.2280369031391363,direct_da,direct
household,household_type,one_parent,10.0,415.0,0.0425531914893617,0.04816620241411328,0.5613010924751576,direct_da,direct
household,household_type,one_person,110.0,4401.0,0.46808510638297873,0.5107938718662952,4.270876548331648,direct_da,direct
household,household_type,other,35.0,587.0,0.14893617021276595,0.06812906220984215,8.08071080029238,direct_da,direct
household,household_size,1,110.0,4401.0,0.4489795918367347,0.5107938718662952,6.181428002956052,direct_da,direct
household,household_size,2,75.0,2597.0,0.30612244897959184,0.30141597028783657,0.4706478691755278,direct_da,direct
household,household_size,3,23.0,802.0,0.09387755102040816,0.09308263695450325,0.07949140659049142,direct_da,direct
household,household_size,4,27.0,596.0,0.11020408163265306,0.06917363045496751,4.103045117768556,direct_da,direct
household,household_size,5plus,10.0,220.0,0.04081632653061224,0.0255338904363974,1.5282436094214842,direct_da,direct
person,education_level,no_certificate_or_diploma,0.0,346.0,0.0,0.032138212892439164,3.213821289243916,direct_da,direct
person,education_level,high_school_or_equivalent,35.0,1196.0,0.12280701754385964,0.1110904699981423,1.171654754571734,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,250.0,9224.0,0.8771929824561403,0.8567713171094186,2.042166534672174,direct_da,direct
person,labour_force_status,employed,305.0,9010.0,0.7530864197530864,0.7000233082122601,5.306311154082632,direct_da,direct
person,labour_force_status,unemployed,30.0,1039.0,0.07407407407407407,0.08072410846088104,0.6650034386806974,direct_da,direct
person,labour_force_status,not_in_labour_force,70.0,2822.0,0.1728395061728395,0.21925258332685882,4.641307715401933,direct_da,direct
person,household_income,lt_20k,90.0,2177.0,0.2222222222222222,0.16913992696760158,5.308229525462063,direct_da,direct
person,household_income,20k_to_59k,210.0,7248.0,0.5185185185185185,0.5631264082044907,4.4607889685972175,direct_da,direct
person,household_income,60k_to_99k,70.0,2499.0,0.1728395061728395,0.1941574081267967,2.1317901953957192,direct_da,direct
person,household_income,100k_plus,35.0,947.0,0.08641975308641975,0.07357625670111102,1.2843496385308726,direct_da,direct
household,tenure,owner,75.0,2381.0,0.30612244897959184,0.2763463324048282,2.9776116574763645,direct_da,direct
household,tenure,renter_or_band,170.0,6235.0,0.6938775510204082,0.7236536675951718,2.9776116574763645,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,240.0,8157.0,0.96,0.9470567746429815,1.2943225357018417,direct_da,direct
household,dwelling_type,other_dwelling,10.0,449.0,0.04,0.052130500406362475,1.2130500406362474,direct_da,direct
person,citizenship_status,canadian_citizen,345.0,12751.0,0.7752808988764045,0.8270740092106117,5.179311033420719,direct_da,direct
person,citizenship_status,not_canadian_citizen,100.0,2666.0,0.2247191011235955,0.17292599078938833,5.179311033420716,direct_da,direct
person,immigrant_status,non_immigrant,285.0,10620.0,0.6333333333333333,0.688849970811442,5.551663747810864,direct_da,direct
person,immigrant_status,immigrant,95.0,3273.0,0.2111111111111111,0.21229811247324382,0.11870013621327058,direct_da,direct
person,immigrant_status,non_permanent_resident,70.0,1524.0,0.15555555555555556,0.09885191671531426,5.6703638840241295,direct_da,direct
person,commute_mode,private_vehicle,30.0,0.0,0.1935483870967742,0.0,19.35483870967742,direct_da,direct
person,commute_mode,public_transit,55.0,1556.0,0.3548387096774194,0.9835651074589128,62.87263977814934,direct_da,direct
person,commute_mode,active_transport,60.0,0.0,0.3870967741935484,0.0,38.70967741935484,direct_da,direct
person,commute_mode,other_method,10.0,26.0,0.06451612903225806,0.01643489254108723,4.808123649117083,direct_da,direct
person,commute_duration,lt_15_min,25.0,1397.0,0.16129032258064516,0.24448722436121806,8.31969017805729,direct_da,direct
person,commute_duration,15_to_29_min,50.0,2281.0,0.3225806451612903,0.3991949597479874,7.66143145866971,direct_da,direct
person,commute_duration,30_to_44_min,50.0,1678.0,0.3225806451612903,0.2936646832341617,2.891596192712859,direct_da,direct
person,commute_duration,45_to_59_min,10.0,358.0,0.06451612903225806,0.06265313265663283,0.1862996375625231,direct_da,direct
person,commute_duration,60_plus_min,20.0,0.0,0.12903225806451613,0.0,12.903225806451612,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,105.0,3529.0,0.42857142857142855,0.40958681522748375,1.89846133439448,direct_da,direct
household,bedrooms,2_bedrooms,80.0,3018.0,0.32653061224489793,0.3502785515320334,2.3747939287135478,direct_da,direct
household,bedrooms,3_bedrooms,45.0,1729.0,0.1836734693877551,0.2006731662024141,1.6999696814658987,direct_da,direct
household,bedrooms,4plus_bedrooms,15.0,340.0,0.061224489795918366,0.03946146703806871,2.1763022757849657,direct_da,direct
household,period_built,1945_or_before,170.0,2422.0,0.3695652173913043,0.2811049210770659,8.846029631423841,direct_da,direct
household,period_built,1946_to_1960,170.0,2178.0,0.3695652173913043,0.2527855153203343,11.677970207097005,direct_da,direct
household,period_built,1961_to_1970,50.0,1297.0,0.10869565217391304,0.1505338904363974,4.183823826248435,direct_da,direct
household,period_built,1971_to_1980,50.0,1257.0,0.10869565217391304,0.14589136490250695,3.7195712728593913,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,10.0,336.0,0.021739130434782608,0.03899721448467967,1.7258084049897058,direct_da,direct
household,period_built,1996_to_2000,10.0,296.0,0.021739130434782608,0.034354688950789226,1.2615558516006617,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,105.0,4582.0,0.42857142857142855,0.5318012999071495,10.322987133572099,direct_da,direct
household,dwelling_condition,minor_repairs,105.0,3225.0,0.42857142857142855,0.37430362116991645,5.4267807401512105,direct_da,direct
household,dwelling_condition,major_repairs,35.0,809.0,0.14285714285714285,0.09389507892293407,4.896206393420878,direct_da,direct
household,core_housing_need,not_in_core_need,220.0,7582.0,1.0,0.9145958986731001,8.54041013268999,direct_da,direct
household,core_housing_need,in_core_need,0.0,708.0,0.0,0.08540410132689988,8.540410132689988,direct_da,direct
person,sex,female,300.0,7792.0,0.5172413793103449,0.5012221793387367,1.6019199971608167,direct_da,direct
person,sex,male,280.0,7754.0,0.4827586206896552,0.49877782066126336,1.6019199971608167,direct_da,direct
person,age_group,0_to_4,35.0,1298.0,0.0603448275862069,0.08349414640421973,2.314931881801283,direct_da,direct
person,age_group,5_to_14,60.0,1377.0,0.10344827586206896,0.08857583944423003,1.4872436417838932,direct_da,direct
person,age_group,15_to_24,60.0,2105.0,0.10344827586206896,0.13540460568635018,3.1956329824281218,direct_da,direct
person,age_group,25_to_34,105.0,4423.0,0.1810344827586207,0.2845104850122218,10.347600225360113,direct_da,direct
person,age_group,35_to_39,70.0,1502.0,0.1206896551724138,0.09661649298855012,2.4073162183863683,direct_da,direct
person,age_group,40_to_44,50.0,1368.0,0.08620689655172414,0.08799691238903898,0.17900158373148345,direct_da,direct
person,age_group,45_to_49,45.0,865.0,0.07758620689655173,0.05564132252669497,2.1944884369856754,direct_da,direct
person,age_group,50_to_54,45.0,1009.0,0.07758620689655173,0.06490415540975171,1.2682051486800017,direct_da,direct
person,age_group,55_to_59,25.0,958.0,0.04310344827586207,0.06162356876366911,1.852012048780704,direct_da,direct
person,age_group,60_to_64,25.0,641.0,0.04310344827586207,0.04123247137527338,0.18709769005886903,direct_da,direct
person,age_group,65_to_69,25.0,0.0,0.04310344827586207,0.0,4.310344827586207,direct_da,direct
person,age_group,70_to_74,20.0,0.0,0.034482758620689655,0.0,3.4482758620689653,direct_da,direct
person,age_group,75_to_79,10.0,0.0,0.017241379310344827,0.0,1.7241379310344827,direct_da,direct
person,age_group,80_to_84,5.0,0.0,0.008620689655172414,0.0,0.8620689655172413,direct_da,direct
person,age_group,85_plus,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,household_type,couple_with_children,60.0,1285.0,0.21052631578947367,0.14914113277623026,6.138518301324342,direct_da,direct
household,household_type,couple_without_children,75.0,1928.0,0.2631578947368421,0.22376973073351902,3.938816400332307,direct_da,direct
household,household_type,one_parent,15.0,415.0,0.05263157894736842,0.04816620241411328,0.44653765332551415,direct_da,direct
household,household_type,one_person,115.0,4401.0,0.40350877192982454,0.5107938718662952,10.728509993647068,direct_da,direct
household,household_type,other,20.0,587.0,0.07017543859649122,0.06812906220984215,0.20463763866490764,direct_da,direct
household,household_size,1,115.0,4401.0,0.39655172413793105,0.5107938718662952,11.424214772836416,direct_da,direct
household,household_size,2,98.0,2597.0,0.33793103448275863,0.30141597028783657,3.6515064194922067,direct_da,direct
household,household_size,3,35.0,802.0,0.1206896551724138,0.09308263695450325,2.760701821791055,direct_da,direct
household,household_size,4,27.0,596.0,0.09310344827586207,0.06917363045496751,2.3929817820894566,direct_da,direct
household,household_size,5plus,15.0,220.0,0.05172413793103448,0.0255338904363974,2.619024749463708,direct_da,direct
person,education_level,no_certificate_or_diploma,25.0,346.0,0.060240963855421686,0.032138212892439164,2.8102750962982523,direct_da,direct
person,education_level,high_school_or_equivalent,30.0,1196.0,0.07228915662650602,0.1110904699981423,3.880131337163628,direct_da,direct
person,education_level,postsecondary_certificate_diploma_or_degree,360.0,9224.0,0.8674698795180723,0.8567713171094186,1.0698562408653745,direct_da,direct
person,labour_force_status,employed,365.0,9010.0,0.73,0.7000233082122601,2.9976691787739873,direct_da,direct
person,labour_force_status,unemployed,20.0,1039.0,0.04,0.08072410846088104,4.072410846088104,direct_da,direct
person,labour_force_status,not_in_labour_force,115.0,2822.0,0.23,0.21925258332685882,1.074741667314119,direct_da,direct
person,household_income,lt_20k,90.0,2177.0,0.18,0.16913992696760158,1.0860073032398416,direct_da,direct
person,household_income,20k_to_59k,245.0,7248.0,0.49,0.5631264082044907,7.312640820449068,direct_da,direct
person,household_income,60k_to_99k,110.0,2499.0,0.22,0.1941574081267967,2.584259187320331,direct_da,direct
person,household_income,100k_plus,55.0,947.0,0.11,0.07357625670111102,3.6423743298888978,direct_da,direct
household,tenure,owner,165.0,2381.0,0.55,0.2763463324048282,27.365366759517183,direct_da,direct
household,tenure,renter_or_band,135.0,6235.0,0.45,0.7236536675951718,27.36536675951718,direct_da,direct
household,dwelling_type,single_detached_house,0.0,7.0,0.0,0.0008127249506559852,0.08127249506559851,direct_da,direct
household,dwelling_type,apartment,280.0,8157.0,0.9655172413793104,0.9470567746429815,1.846046673632884,direct_da,direct
household,dwelling_type,other_dwelling,10.0,449.0,0.034482758620689655,0.052130500406362475,1.764774178567282,direct_da,direct
person,citizenship_status,canadian_citizen,530.0,12751.0,0.8091603053435115,0.8270740092106117,1.7913703867100228,direct_da,direct
person,citizenship_status,not_canadian_citizen,125.0,2666.0,0.19083969465648856,0.17292599078938833,1.7913703867100228,direct_da,direct
person,immigrant_status,non_immigrant,420.0,10620.0,0.6412213740458015,0.688849970811442,4.762859676564046,direct_da,direct
person,immigrant_status,immigrant,170.0,3273.0,0.2595419847328244,0.21229811247324382,4.7243872259580595,direct_da,direct
person,immigrant_status,non_permanent_resident,65.0,1524.0,0.09923664122137404,0.09885191671531426,0.03847245060597804,direct_da,direct
person,commute_mode,private_vehicle,35.0,0.0,0.21875,0.0,21.875,direct_da,direct
person,commute_mode,public_transit,25.0,1556.0,0.15625,0.9835651074589128,82.73151074589128,direct_da,direct
person,commute_mode,active_transport,100.0,0.0,0.625,0.0,62.5,direct_da,direct
person,commute_mode,other_method,0.0,26.0,0.0,0.01643489254108723,1.643489254108723,direct_da,direct
person,commute_duration,lt_15_min,60.0,1397.0,0.375,0.24448722436121806,13.051277563878195,direct_da,direct
person,commute_duration,15_to_29_min,35.0,2281.0,0.21875,0.3991949597479874,18.044495974798743,direct_da,direct
person,commute_duration,30_to_44_min,65.0,1678.0,0.40625,0.2936646832341617,11.258531676583827,direct_da,direct
person,commute_duration,45_to_59_min,0.0,358.0,0.0,0.06265313265663283,6.265313265663283,direct_da,direct
person,commute_duration,60_plus_min,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,no_bedroom,0.0,0.0,0.0,0.0,0.0,direct_da,direct
household,bedrooms,1_bedroom,95.0,3529.0,0.31666666666666665,0.40958681522748375,9.29201485608171,direct_da,direct
household,bedrooms,2_bedrooms,85.0,3018.0,0.2833333333333333,0.3502785515320334,6.694521819870008,direct_da,direct
household,bedrooms,3_bedrooms,80.0,1729.0,0.26666666666666666,0.2006731662024141,6.599350046425256,direct_da,direct
household,bedrooms,4plus_bedrooms,40.0,340.0,0.13333333333333333,0.03946146703806871,9.387186629526461,direct_da,direct
household,period_built,1945_or_before,265.0,2422.0,0.44166666666666665,0.2811049210770659,16.056174558960073,direct_da,direct
household,period_built,1946_to_1960,265.0,2178.0,0.44166666666666665,0.2527855153203343,18.88811513463324,direct_da,direct
household,period_built,1961_to_1970,35.0,1297.0,0.058333333333333334,0.1505338904363974,9.220055710306406,direct_da,direct
household,period_built,1971_to_1980,35.0,1257.0,0.058333333333333334,0.14589136490250695,8.755803156917361,direct_da,direct
household,period_built,1981_to_1990,0.0,526.0,0.0,0.06104921077065924,6.1049210770659235,direct_da,direct
household,period_built,1991_to_1995,0.0,336.0,0.0,0.03899721448467967,3.8997214484679668,direct_da,direct
household,period_built,1996_to_2000,0.0,296.0,0.0,0.034354688950789226,3.4354688950789227,direct_da,direct
household,period_built,2001_to_2005,0.0,65.0,0.0,0.0075441039925719594,0.754410399257196,direct_da,direct
household,period_built,2006_to_2010,0.0,67.0,0.0,0.007776230269266481,0.7776230269266481,direct_da,direct
household,period_built,2011_to_2015,0.0,37.0,0.0,0.004294336118848653,0.42943361188486534,direct_da,direct
household,period_built,2016_to_2021,0.0,135.0,0.0,0.015668523676880222,1.5668523676880222,direct_da,direct
household,dwelling_condition,regular_maintenance,135.0,4582.0,0.4426229508196721,0.5318012999071495,8.917834908747741,direct_da,direct
household,dwelling_condition,minor_repairs,135.0,3225.0,0.4426229508196721,0.37430362116991645,6.831932964975568,direct_da,direct
household,dwelling_condition,major_repairs,35.0,809.0,0.11475409836065574,0.09389507892293407,2.085901943772167,direct_da,direct
household,core_housing_need,not_in_core_need,275.0,7582.0,0.9166666666666666,0.9145958986731001,0.20707679935665357,direct_da,direct
household,core_housing_need,in_core_need,25.0,708.0,0.08333333333333333,0.08540410132689988,0.20707679935665496,direct_da,direct
person,sex,female,385.0,7792.0,0.5133333333333333,0.5012221793387367,1.2111153994596613,direct_da,direct
person,sex,male,365.0,7754.0,0.4866666666666667,0.49877782066126336,1.2111153994596668,direct_da,direct
person,age_group,0_to_4,20.0,1298.0,0.02666666666666667,0.08349414640421973,5.682747973755306,direct_da,direct
person,age_group,5_to_14,70.0,1377.0,0.09333333333333334,0.08857583944423003,0.47574938891033064,direct_da,direct
person,age_group,15_to_24,75.0,2105.0,0.1,0.13540460568635018,3.5404605686350177,direct_da,direct
person,age_group,25_to_34,200.0,4423.0,0.26666666666666666,0.2845104850122218,1.7843818345555151,direct_da,direct
person,age_group,35_to_39,75.0,1502.0,0.1,0.09661649298855012,0.33835070114498905,direct_da,direct
person,age_group,40_to_44,70.0,1368.0,0.09333333333333334,0.08799691238903898,0.533642094429436,direct_da,direct
person,age_group,45_to_49,50.0,865.0,0.06666666666666667,0.05564132252669497,1.1025344139971693,direct_da,direct
person,age_group,50_to_54,40.0,1009.0,0.05333333333333334,0.06490415540975171,1.1570822076418372,direct_da,direct
